elapsed_s,uptime_ms,cell_v1,cell_v2,cell_v3,cell_v4,cell_v5,cell_v6,cell_v7,cell_vf1,cell_vf2,cell_vf3,cell_vf4,cell_vf5,cell_vf6,cell_vf7,pack_voltage_mv,pack_voltage_filtered_mv,current_ma,current_filtered_ma,temperature_c,fet_status,fet_main_enabled,commanded_fet_state,learning_status,segment_type,target_pct,segment_coulomb_mah,stop_reason
0.53,110952,3184.1796875,3219.123779296875,3265.133544921875,3274.210205078125,3255.15283203125,3341.424072265625,3407.5859375,3184.2158203125,3219.089599609375,3265.18701171875,3274.153564453125,3255.227783203125,3341.401123046875,3407.5869140625,22946.859375,22946.853515625,-9.130998611450195,-8.90955638885498,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.58,111003,3184.26904296875,3218.996337890625,3265.19482421875,3274.258544921875,3255.2705078125,3341.4609375,3407.4853515625,3184.229248046875,3219.001953125,3265.193359375,3274.21630859375,3255.23291015625,3341.385009765625,3407.538330078125,22946.796875,22946.837890625,-8.344217300415039,-8.69601821899414,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.63,111053,3184.177734375,3219.06005859375,3265.19482421875,3274.248779296875,3255.2822265625,3341.372314453125,3407.53369140625,3184.210693359375,3219.0234375,3265.1796875,3274.233154296875,3255.227294921875,3341.36474609375,3407.5771484375,22946.8125,22946.802734375,-8.7197265625,-8.612713813781738,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.69,111104,3184.16259765625,3218.978515625,3265.19677734375,3274.2578125,3255.179443359375,3341.476806640625,3407.41455078125,3184.220947265625,3218.970703125,3265.176513671875,3274.27392578125,3255.22607421875,3341.409423828125,3407.435546875,22946.716796875,22946.73828125,-8.120698928833008,-8.47226333618164,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.74,111156,3184.219970703125,3219.07177734375,3265.0908203125,3274.232421875,3255.3056640625,3341.4951171875,3407.465576171875,3184.22021484375,3219.07373046875,3265.140380859375,3274.24267578125,3255.268798828125,3341.447265625,3407.45947265625,22946.861328125,22946.794921875,-8.849366188049316,-8.635032653808594,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.79,111208,3184.293701171875,3219.131103515625,3265.225830078125,3274.23779296875,3255.25830078125,3341.424072265625,3407.41845703125,3184.244873046875,3219.083984375,3265.146484375,3274.21240234375,3255.26904296875,3341.468994140625,3407.43017578125,22946.8359375,22946.83984375,-8.782310485839844,-8.63547134399414,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.84,111258,3184.19482421875,3219.1162109375,3265.140625,3274.146240234375,3255.32958984375,3341.552490234375,3407.619384765625,3184.22119140625,3219.1142578125,3265.146240234375,3274.18310546875,3255.293212890625,3341.487548828125,3407.49853515625,22946.943359375,22946.87890625,-8.590085983276367,-8.718449592590332,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.89,111309,3184.271240234375,3219.067626953125,3265.30078125,3274.2158203125,3255.479248046875,3341.217041015625,3407.69384765625,3184.228271484375,3219.10986328125,3265.193359375,3274.2109375,3255.33447265625,3341.285888671875,3407.654541015625,22947.015625,22946.953125,-9.068412780761719,-9.023857116699219,29.661102294921875,0,False,OFF,0,REST,2,0.000,
0.94,111360,3184.2138671875,3219.029296875,3265.184326171875,3274.118896484375,3255.27978515625,3341.382080078125,3407.407958984375,3184.217041015625,3219.111328125,3265.174560546875,3274.171630859375,3255.3017578125,3341.363037109375,3407.560791015625,22946.900390625,22946.939453125,-9.095235824584961,-8.76240348815918,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.00,111411,3184.25537109375,3219.055908203125,3265.1259765625,3274.208984375,3255.25,3341.464111328125,3407.44873046875,3184.216796875,3219.080078125,3265.164794921875,3274.197265625,3255.277587890625,3341.404052734375,3407.513671875,22946.8671875,22946.869140625,-8.938773155212402,-8.901466369628906,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.05,111463,3184.246826171875,3219.001708984375,3265.234375,3274.1826171875,3255.264404296875,3341.375732421875,3407.506591796875,3184.22998046875,3219.062744140625,3265.177001953125,3274.181396484375,3255.249755859375,3341.423828125,3407.487548828125,22946.783203125,22946.8125,-8.916421890258789,-8.855792045593262,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.09,111513,3184.218017578125,3219.06103515625,3265.221435546875,3274.175048828125,3255.269287109375,3341.392578125,3407.435302734375,3184.22412109375,3219.06982421875,3265.16259765625,3274.232177734375,3255.2568359375,3341.448486328125,3407.43994140625,22946.869140625,22946.833984375,-8.326335906982422,-8.508203506469727,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.14,111563,3184.2138671875,3219.104736328125,3265.18212890625,3274.2412109375,3255.212646484375,3341.4111328125,3407.412353515625,3184.212646484375,3219.081298828125,3265.162841796875,3274.20703125,3255.239013671875,3341.453857421875,3407.4306640625,22946.7890625,22946.791015625,-8.402331352233887,-8.717231750488281,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.19,111615,3184.224609375,3219.044189453125,3265.207275390625,3274.1484375,3255.200439453125,3341.381103515625,3407.455078125,3184.20947265625,3219.078857421875,3265.173583984375,3274.1669921875,3255.263671875,3341.406005859375,3407.47216796875,22946.771484375,22946.765625,-8.929832458496094,-8.826197624206543,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.25,111666,3184.277587890625,3219.0537109375,3265.224853515625,3274.122314453125,3255.346923828125,3341.331298828125,3407.515869140625,3184.22998046875,3219.099853515625,3265.183837890625,3274.137939453125,3255.2666015625,3341.366455078125,3407.55078125,22946.810546875,22946.814453125,-9.032649993896484,-8.7792329788208,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.30,111716,3184.298828125,3219.08544921875,3265.14794921875,3274.200439453125,3255.25830078125,3341.24072265625,3407.59130859375,3184.252685546875,3219.090576171875,3265.177734375,3274.175537109375,3255.301513671875,3341.300048828125,3407.608154296875,22946.9140625,22946.875,-8.907480239868164,-8.746720314025879,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.35,111767,3184.238525390625,3219.0654296875,3265.151123046875,3274.175048828125,3255.24365234375,3341.162109375,3407.658203125,3184.228515625,3219.098876953125,3265.178955078125,3274.199951171875,3255.250244140625,3341.19140625,3407.6962890625,22946.84375,22946.853515625,-8.531970977783203,-8.548849105834961,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.40,111817,3184.246826171875,3218.996337890625,3265.27685546875,3274.21337890625,3255.259033203125,3341.259033203125,3407.72900390625,3184.24658203125,3219.05712890625,3265.215087890625,3274.193115234375,3255.260498046875,3341.234375,3407.74169921875,22946.93359375,22946.904296875,-8.630319595336914,-8.766908645629883,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.45,111868,3184.254150390625,3219.093994140625,3265.235107421875,3274.20361328125,3255.156005859375,3341.3076171875,3407.737548828125,3184.245849609375,3219.08154296875,3265.166748046875,3274.212890625,3255.212646484375,3341.282470703125,3407.7685546875,22946.97265625,22946.95703125,-8.889598846435547,-8.734726905822754,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.50,111919,3184.14892578125,3219.012451171875,3265.181396484375,3274.136474609375,3255.212646484375,3341.404541015625,3407.439697265625,3184.239013671875,3219.07470703125,3265.177978515625,3274.18115234375,3255.240966796875,3341.43212890625,3407.548095703125,22946.89453125,22946.9296875,-8.768899917602539,-8.903923034667969,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.55,111971,3184.247802734375,3219.044189453125,3265.1708984375,3274.119873046875,3255.29541015625,3341.466064453125,3407.544189453125,3184.2490234375,3219.06298828125,3265.1884765625,3274.19921875,3255.27294921875,3341.45068359375,3407.558349609375,22946.982421875,22946.958984375,-8.943243026733398,-8.833337783813477,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.60,112021,3184.199951171875,3219.0400390625,3265.199951171875,3274.221435546875,3255.25,3341.381103515625,3407.515869140625,3184.212890625,3219.076416015625,3265.151611328125,3274.231689453125,3255.253173828125,3341.396484375,3407.5458984375,22946.861328125,22946.87890625,-8.74654769897461,-8.9162015914917,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.65,112072,3184.24169921875,3219.140625,3265.125244140625,3274.179443359375,3255.326416015625,3341.3056640625,3407.5859375,3184.2109375,3219.107421875,3265.153564453125,3274.172607421875,3255.29638671875,3341.37255859375,3407.535400390625,22946.86328125,22946.849609375,-9.04159164428711,-8.71237564086914,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.71,112123,3184.193603515625,3219.032470703125,3265.120849609375,3274.277587890625,3255.265380859375,3341.478271484375,3407.5107421875,3184.2099609375,3219.08349609375,3265.12841796875,3274.231201171875,3255.23193359375,3341.4716796875,3407.525146484375,22946.880859375,22946.853515625,-8.69737434387207,-8.705090522766113,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.76,112174,3184.2255859375,3219.113037109375,3265.173828125,3274.05712890625,3255.239501953125,3341.580322265625,3407.559814453125,3184.25048828125,3219.056396484375,3265.13525390625,3274.1513671875,3255.25634765625,3341.494873046875,3407.538330078125,22946.8828125,22946.884765625,-8.849366188049316,-8.703019142150879,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.81,112226,3184.195556640625,3219.051513671875,3265.1240234375,3274.13330078125,3255.218994140625,3341.403564453125,3407.62255859375,3184.193115234375,3219.076171875,3265.139892578125,3274.1845703125,3255.249755859375,3341.462646484375,3407.559326171875,22946.865234375,22946.859375,-8.74654769897461,-8.731255531311035,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.86,112277,3184.28515625,3219.110107421875,3265.16552734375,3274.2666015625,3255.2724609375,3341.47265625,3407.484619140625,3184.2685546875,3219.098388671875,3265.1337890625,3274.22998046875,3255.228515625,3341.458251953125,3407.513427734375,22946.955078125,22946.88671875,-8.402331352233887,-8.777814865112305,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.91,112328,3184.206298828125,3219.093017578125,3265.145751953125,3274.210205078125,3255.21484375,3341.43408203125,3407.547119140625,3184.25341796875,3219.09228515625,3265.1748046875,3274.213134765625,3255.2421875,3341.458984375,3407.5673828125,22947.01953125,22946.9765625,-9.032649993896484,-8.656562805175781,29.683990478515625,0,False,OFF,0,REST,2,0.000,
1.96,112379,3184.23388671875,3219.0634765625,3265.11181640625,3274.2861328125,3255.218994140625,3341.56005859375,3407.520263671875,3184.227294921875,3219.11767578125,3265.154296875,3274.218994140625,3255.215576171875,3341.500732421875,3407.59521484375,22947.029296875,22947.037109375,-8.733137130737305,-8.903120040893555,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.01,112430,3184.238525390625,3219.082275390625,3265.152099609375,3274.252197265625,3255.2705078125,3341.421875,3407.544189453125,3184.22607421875,3219.10498046875,3265.16015625,3274.260986328125,3255.2294921875,3341.449951171875,3407.618896484375,22947.05078125,22947.029296875,-8.979005813598633,-8.798314094543457,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.06,112481,3184.16259765625,3219.1279296875,3265.27685546875,3274.21240234375,3255.195068359375,3341.479248046875,3407.648681640625,3184.21142578125,3219.107666015625,3265.202392578125,3274.198974609375,3255.182861328125,3341.41845703125,3407.595458984375,22946.9140625,22946.9296875,-8.903010368347168,-8.77452278137207,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.11,112532,3184.218017578125,3219.081298828125,3265.184326171875,3274.235595703125,3255.22216796875,3341.4306640625,3407.634033203125,3184.2431640625,3219.101318359375,3265.189208984375,3274.207763671875,3255.230712890625,3341.43798828125,3407.595947265625,22947.005859375,22946.97265625,-9.220405578613281,-9.038207054138184,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.16,112583,3184.245849609375,3219.0390625,3265.236328125,3274.20361328125,3255.282958984375,3341.5146484375,3407.60498046875,3184.232177734375,3219.06787109375,3265.204833984375,3274.20068359375,3255.232177734375,3341.46630859375,3407.590576171875,22946.994140625,22946.9765625,-8.415742874145508,-8.805852890014648,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.21,112633,3184.219970703125,3219.029296875,3265.235107421875,3274.208984375,3255.273681640625,3341.476806640625,3407.538818359375,3184.24072265625,3219.02392578125,3265.23486328125,3274.200439453125,3255.215576171875,3341.483154296875,3407.555419921875,22946.92578125,22946.943359375,-8.67502212524414,-8.923910140991211,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.26,112684,3184.24267578125,3219.12060546875,3265.136474609375,3274.245361328125,3255.174560546875,3341.440185546875,3407.523193359375,3184.245361328125,3219.094482421875,3265.146728515625,3274.221923828125,3255.159423828125,3341.471435546875,3407.553466796875,22946.890625,22946.904296875,-8.858306884765625,-8.875904083251953,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.31,112734,3184.173583984375,3219.029296875,3265.153076171875,3274.26318359375,3255.133056640625,3341.5029296875,3407.53271484375,3184.20751953125,3219.0751953125,3265.1728515625,3274.240234375,3255.140869140625,3341.478515625,3407.588134765625,22946.90234375,22946.884765625,-8.63478946685791,-8.782755851745605,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.36,112785,3184.254150390625,3218.948974609375,3265.30810546875,3274.22900390625,3255.18994140625,3341.513916015625,3407.5576171875,3184.2314453125,3219.04443359375,3265.225830078125,3274.217529296875,3255.1796875,3341.463623046875,3407.5888671875,22946.953125,22946.923828125,-9.001358032226562,-8.632229804992676,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.41,112837,3184.1650390625,3219.094970703125,3265.151123046875,3274.258544921875,3255.195068359375,3341.4521484375,3407.4541015625,3184.196533203125,3219.05810546875,3265.182373046875,3274.195556640625,3255.22412109375,3341.49560546875,3407.523681640625,22946.837890625,22946.890625,-9.31875228881836,-8.855422019958496,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.47,112888,3184.283935546875,3219.007080078125,3265.189453125,3274.29736328125,3255.216064453125,3341.06298828125,3407.786865234375,3184.251953125,3219.021484375,3265.21923828125,3274.257568359375,3255.21875,3341.215576171875,3407.724365234375,22946.908203125,22946.900390625,-8.835954666137695,-8.968040466308594,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.52,112939,3184.173583984375,3218.9052734375,3265.181396484375,3274.309326171875,3255.234619140625,3341.31298828125,3407.634033203125,3184.2255859375,3218.99462890625,3265.186279296875,3274.255859375,3255.247314453125,3341.27783203125,3407.693115234375,22946.880859375,22946.873046875,-8.728666305541992,-8.887713432312012,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.57,112991,3184.26708984375,3219.001708984375,3265.171875,3274.243408203125,3255.15283203125,3341.262451171875,3407.7626953125,3184.22998046875,3218.99658203125,3265.21923828125,3274.238037109375,3255.23583984375,3341.274658203125,3407.710693359375,22946.90625,22946.876953125,-8.648200988769531,-8.802249908447266,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.62,113042,3184.153076171875,3219.02197265625,3265.24658203125,3274.21240234375,3255.166015625,3341.35400390625,3407.720947265625,3184.2001953125,3219.022216796875,3265.19140625,3274.256591796875,3255.1826171875,3341.286865234375,3407.718017578125,22946.861328125,22946.859375,-9.090764999389648,-8.888150215148926,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.67,113092,3184.273681640625,3219.04638671875,3265.29443359375,3274.23974609375,3255.196044921875,3341.169677734375,3407.751220703125,3184.212890625,3218.999755859375,3265.254638671875,3274.218994140625,3255.20166015625,3341.195556640625,3407.715087890625,22946.78125,22946.791015625,-8.898540496826172,-8.83896541595459,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.73,113145,3184.27880859375,3218.864990234375,3265.317138671875,3274.227783203125,3255.156005859375,3341.577392578125,3407.492919921875,3184.216796875,3218.953857421875,3265.252685546875,3274.24267578125,3255.180419921875,3341.423583984375,3407.54052734375,22946.796875,22946.80078125,-9.41710090637207,-8.904618263244629,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.78,113196,3184.197998046875,3219.041015625,3265.256103515625,3274.274169921875,3255.2724609375,3341.364990234375,3407.537841796875,3184.197265625,3218.99951171875,3265.239013671875,3274.249755859375,3255.205078125,3341.470947265625,3407.51220703125,22946.8515625,22946.82421875,-9.434982299804688,-9.100889205932617,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.83,113247,3184.28076171875,3219.0791015625,3265.14794921875,3274.3125,3255.142578125,3341.398193359375,3407.492919921875,3184.21044921875,3219.011474609375,3265.226318359375,3274.282958984375,3255.161865234375,3341.486083984375,3407.508056640625,22946.88671875,22946.876953125,-9.282989501953125,-8.995133399963379,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.88,113298,3184.2158203125,3219.094970703125,3265.16845703125,3274.210205078125,3255.11279296875,3341.51904296875,3407.4365234375,3184.169921875,3219.01513671875,3265.197265625,3274.26171875,3255.169189453125,3341.514892578125,3407.48046875,22946.80859375,22946.833984375,-9.461803436279297,-9.05595588684082,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.93,113349,3184.3076171875,3219.03369140625,3265.259033203125,3274.279541015625,3255.195068359375,3341.40673828125,3407.4990234375,3184.22265625,3219.03857421875,3265.225830078125,3274.258056640625,3255.18994140625,3341.437255859375,3407.50439453125,22946.876953125,22946.83984375,-9.305341720581055,-8.872471809387207,29.683990478515625,0,False,OFF,0,REST,2,0.000,
2.98,113400,3184.130859375,3218.974365234375,3265.199951171875,3274.21240234375,3255.136474609375,3341.320556640625,3407.46240234375,3184.204833984375,3219.002685546875,3265.21240234375,3274.237548828125,3255.177734375,3341.461669921875,3407.4443359375,22946.767578125,22946.77734375,-9.139938354492188,-9.053559303283691,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.03,113451,3184.1796875,3218.97314453125,3265.24462890625,3274.21337890625,3255.092041015625,3341.5869140625,3407.364990234375,3184.20849609375,3218.974853515625,3265.22998046875,3274.24658203125,3255.151611328125,3341.520751953125,3407.4072265625,22946.763671875,22946.755859375,-8.983476638793945,-8.954490661621094,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.08,113502,3184.180908203125,3218.932861328125,3265.226806640625,3274.227783203125,3255.191162109375,3341.496337890625,3407.44775390625,3184.20751953125,3218.982177734375,3265.21044921875,3274.248779296875,3255.18505859375,3341.506591796875,3407.44482421875,22946.78515625,22946.79296875,-9.676380157470703,-9.039582252502441,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.13,113553,3184.116943359375,3218.9560546875,3265.243408203125,3274.231201171875,3255.18701171875,3341.484375,3407.56396484375,3184.200927734375,3218.96923828125,3265.199462890625,3274.2666015625,3255.1826171875,3341.524169921875,3407.506103515625,22946.841796875,22946.8203125,-9.171231269836426,-8.988903045654297,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.18,113604,3184.2041015625,3218.943603515625,3265.1728515625,3274.183837890625,3255.216064453125,3341.489013671875,3407.4541015625,3184.209228515625,3218.96435546875,3265.208984375,3274.2431640625,3255.17822265625,3341.51806640625,3407.471435546875,22946.79296875,22946.806640625,-8.460445404052734,-8.797677040100098,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.23,113654,3184.170166015625,3218.952880859375,3265.16845703125,3274.173828125,3255.158203125,3341.56884765625,3407.426025390625,3184.198486328125,3218.984619140625,3265.159912109375,3274.244140625,3255.17041015625,3341.527587890625,3407.483154296875,22946.767578125,22946.794921875,-8.706315040588379,-8.704160690307617,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.28,113705,3184.15966796875,3219.032470703125,3265.218505859375,3274.16845703125,3255.240478515625,3341.512451171875,3407.547119140625,3184.23779296875,3218.996337890625,3265.186767578125,3274.220703125,3255.234375,3341.5380859375,3407.47509765625,22946.904296875,22946.8515625,-9.126527786254883,-8.945019721984863,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.33,113755,3184.188232421875,3218.979736328125,3265.2548828125,3274.103271484375,3255.2880859375,3341.496337890625,3407.53271484375,3184.237060546875,3218.994140625,3265.2158203125,3274.177001953125,3255.236083984375,3341.546875,3407.5107421875,22946.91796875,22946.88671875,-8.943243026733398,-8.991116523742676,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.38,113806,3184.16796875,3219.036865234375,3265.282958984375,3274.106689453125,3255.16943359375,3341.35400390625,3407.697021484375,3184.17724609375,3218.98046875,3265.24755859375,3274.16357421875,3255.216552734375,3341.39990234375,3407.637451171875,22946.814453125,22946.833984375,-9.220405578613281,-9.043514251708984,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.44,113857,3184.238525390625,3219.016845703125,3265.29443359375,3274.216796875,3255.06005859375,3341.55859375,3407.50146484375,3184.2216796875,3218.9931640625,3265.2421875,3274.206298828125,3255.187255859375,3341.521728515625,3407.568603515625,22946.92578125,22946.91015625,-9.104175567626953,-9.038220405578613,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.49,113908,3184.163818359375,3219.026123046875,3265.32666015625,3274.11767578125,3255.111572265625,3341.50830078125,3407.649658203125,3184.19921875,3218.98193359375,3265.26123046875,3274.20556640625,3255.146484375,3341.55224609375,3407.515869140625,22946.875,22946.869140625,-8.317394256591797,-8.722920417785645,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.54,113959,3184.310791015625,3218.89453125,3265.19677734375,3274.31591796875,3255.271728515625,3341.4833984375,3407.507568359375,3184.2431640625,3218.95751953125,3265.231689453125,3274.238037109375,3255.196533203125,3341.4638671875,3407.519775390625,22946.8515625,22946.849609375,-8.818073272705078,-8.94713306427002,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.59,114010,3184.25537109375,3219.010009765625,3265.1904296875,3274.281982421875,3255.22216796875,3341.492919921875,3407.431396484375,3184.23876953125,3218.93603515625,3265.217041015625,3274.238525390625,3255.195068359375,3341.48681640625,3407.466796875,22946.759765625,22946.7734375,-9.220405578613281,-8.972259521484375,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.64,114061,3184.20947265625,3218.89892578125,3265.250732421875,3274.2509765625,3255.07861328125,3341.542724609375,3407.488525390625,3184.206298828125,3218.947021484375,3265.22119140625,3274.253173828125,3255.122802734375,3341.491943359375,3407.472900390625,22946.70703125,22946.732421875,-8.44703483581543,-8.72900390625,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.70,114112,3184.273681640625,3218.988037109375,3265.226806640625,3274.15625,3255.182861328125,3341.48779296875,3407.529541015625,3184.225341796875,3218.9814453125,3265.22802734375,3274.199951171875,3255.129150390625,3341.509033203125,3407.475341796875,22946.74609375,22946.7421875,-8.295042991638184,-8.892096519470215,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.75,114163,3184.189453125,3219.036865234375,3265.2060546875,3274.210205078125,3255.15283203125,3341.625732421875,3407.443603515625,3184.190185546875,3219.01171875,3265.224853515625,3274.212890625,3255.165283203125,3341.546875,3407.39697265625,22946.73828125,22946.73046875,-8.438094139099121,-8.975757598876953,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.80,114215,3184.200927734375,3219.001708984375,3265.219482421875,3274.314697265625,3255.146728515625,3341.525390625,3407.514892578125,3184.213623046875,3218.968994140625,3265.23974609375,3274.236572265625,3255.1611328125,3341.515380859375,3407.45703125,22946.728515625,22946.72265625,-9.095235824584961,-9.00941276550293,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.85,114266,3184.192626953125,3218.94140625,3265.171875,3274.254150390625,3255.22509765625,3341.620361328125,3407.3955078125,3184.181396484375,3218.939453125,3265.2333984375,3274.20556640625,3255.192138671875,3341.475830078125,3407.485107421875,22946.712890625,22946.7109375,-9.095235824584961,-8.921107292175293,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.90,114317,3184.135986328125,3218.952880859375,3265.31640625,3274.193603515625,3255.2490234375,3341.371337890625,3407.66552734375,3184.18212890625,3218.9453125,3265.239990234375,3274.19091796875,3255.197265625,3341.387451171875,3407.5576171875,22946.69921875,22946.6640625,-8.540912628173828,-8.872715950012207,29.683990478515625,0,False,OFF,0,REST,2,0.000,
3.95,114368,3184.24462890625,3218.864013671875,3265.107421875,3274.21484375,3255.17578125,3341.34765625,3407.54833984375,3184.18994140625,3218.939453125,3265.2060546875,3274.220458984375,3255.166748046875,3341.375,3407.5830078125,22946.701171875,22946.6953125,-8.268220901489258,-8.82504940032959,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.00,114419,3184.200927734375,3218.966552734375,3265.3544921875,3274.16259765625,3255.174560546875,3341.381103515625,3407.67822265625,3184.213134765625,3218.941650390625,3265.2822265625,3274.201904296875,3255.19091796875,3341.3671875,3407.63330078125,22946.8515625,22946.80078125,-8.63478946685791,-9.036805152893066,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.05,114470,3184.1796875,3218.957275390625,3265.14892578125,3274.20458984375,3255.104248046875,3341.29345703125,3407.599609375,3184.2158203125,3218.939208984375,3265.244384765625,3274.1982421875,3255.149658203125,3341.353271484375,3407.641845703125,22946.7421875,22946.767578125,-8.44703483581543,-8.814311981201172,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.10,114520,3184.309814453125,3218.97216796875,3265.205322265625,3274.249755859375,3255.1767578125,3341.41455078125,3407.583984375,3184.205078125,3218.94287109375,3265.251220703125,3274.19091796875,3255.185791015625,3341.345458984375,3407.57177734375,22946.673828125,22946.71875,-8.138580322265625,-8.781037330627441,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.15,114570,3184.239501953125,3219.008056640625,3265.176025390625,3274.21484375,3255.229248046875,3341.36572265625,3407.642333984375,3184.201904296875,3218.9892578125,3265.222900390625,3274.2021484375,3255.187255859375,3341.34814453125,3407.629638671875,22946.78125,22946.720703125,-8.679492950439453,-9.020309448242188,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.20,114621,3184.140625,3218.94775390625,3265.221435546875,3274.26513671875,3255.0888671875,3341.375732421875,3407.623779296875,3184.2109375,3218.982666015625,3265.2275390625,3274.185546875,3255.140625,3341.329345703125,3407.63720703125,22946.720703125,22946.73046875,-8.379980087280273,-8.678519248962402,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.25,114672,3184.2509765625,3218.97314453125,3265.355712890625,3274.281982421875,3255.156005859375,3341.373291015625,3407.6728515625,3184.233642578125,3218.991455078125,3265.253173828125,3274.228515625,3255.16162109375,3341.34375,3407.660888671875,22946.87109375,22946.826171875,-8.540912628173828,-8.691560745239258,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.30,114724,3184.17236328125,3218.843994140625,3265.16455078125,3274.138671875,3255.197265625,3341.35400390625,3407.751220703125,3184.215576171875,3218.9501953125,3265.198974609375,3274.15283203125,3255.1572265625,3341.335693359375,3407.70263671875,22946.712890625,22946.76953125,-8.415742874145508,-8.836519241333008,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.35,114775,3184.20751953125,3218.97314453125,3265.24853515625,3274.1728515625,3255.24267578125,3341.358154296875,3407.702392578125,3184.197265625,3218.95703125,3265.226806640625,3274.18896484375,3255.199462890625,3341.340087890625,3407.69140625,22946.80078125,22946.767578125,-8.438094139099121,-8.832062721252441,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.40,114826,3184.158447265625,3218.978515625,3265.173828125,3274.15185546875,3255.146728515625,3341.294677734375,3407.721923828125,3184.1904296875,3218.972900390625,3265.202880859375,3274.175537109375,3255.180419921875,3341.414306640625,3407.617919921875,22946.716796875,22946.763671875,-9.12205696105957,-8.838069915771484,29.683990478515625,0,False,OFF,0,REST,2,0.000,
4.46,114877,3184.200927734375,3218.892578125,3265.31201171875,3274.167236328125,3255.246826171875,3341.257080078125,3407.66015625,3184.22705078125,3218.960205078125,3265.224365234375,3274.170654296875,3255.189697265625,3341.32275390625,3407.65283203125,22946.744140625,22946.748046875,-9.086294174194336,-9.007488250732422,29.683990478515625,0,False,OFF,0,REST,2,0.000,
